station_id,station_name,poi_name,retail_category,amenity,shop,tourism,office,leisure
zhongxiao_fuxing,Zhongxiao Fuxing,IF,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,一品活蝦,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,中美鐘錶,other,,watches,,,
zhongxiao_fuxing,Zhongxiao Fuxing,大肉盤好食多(整修),food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,愛玉坊,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,新文明,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,瓦崎燒烤,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,紫琳蒸餃館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,創義麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,逗漢堡,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,清風SeFa58,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,燒肉スマイル,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,85度C,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台南味葉家小卷料理,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,敦南愛爾麗診所,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,新和東南亞料理,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,永豐商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,總督牛排,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,BMV,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Giordano,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,So Nice,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Soul R. Vegan Café,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,毒茶,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,激安の食事酒場,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,丰居旅店,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,外婆的茶屋,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,頂尖科學教育基金會,services,,,,ngo,
zhongxiao_fuxing,Zhongxiao Fuxing,品格,lifestyle/design,,gift,,,
zhongxiao_fuxing,Zhongxiao Fuxing,黑輪伯,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,FIVE PENCE,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,MOMA,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,第一商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,丹提咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,秋吉事串燒,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,拉亞漢堡,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,濟州豆腐鍋之家,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,正義浸信會教育館,services,,,,religion,
zhongxiao_fuxing,Zhongxiao Fuxing,玩具e哥,other,,toys,,,
zhongxiao_fuxing,Zhongxiao Fuxing,伊夢,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,晶碩光學,health,,optician,,,
zhongxiao_fuxing,Zhongxiao Fuxing,QB HOUSE,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,RIng,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,日藥本舖,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,足適姿,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Rabbit,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,One More Drinks,other,,beverages,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Phone House,other,,mobile_phone,,,
zhongxiao_fuxing,Zhongxiao Fuxing,TOUCH IDEA FUTURE DESIGN,other,,mobile_phone,,,
zhongxiao_fuxing,Zhongxiao Fuxing,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,W圍的世界,other,,bed,,,
zhongxiao_fuxing,Zhongxiao Fuxing,C.Y.S. 假髮接髮,other,,wigs,,,
zhongxiao_fuxing,Zhongxiao Fuxing,碧多妮蠶絲寢具店,other,,bed,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Sarabeth’s,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,京星港式飲茶,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,FiFi Bar,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,,lifestyle/design,,gift,,,
zhongxiao_fuxing,Zhongxiao Fuxing,薑心比心,lifestyle/design,,gift,,,
zhongxiao_fuxing,Zhongxiao Fuxing,狗一下居食酒屋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,漢來海港,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,旅人咖啡,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,豪麗飯店,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,麗釆蝶精品茶館,other,,beverages,,,
zhongxiao_fuxing,Zhongxiao Fuxing,乾杯,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,貓咪先生的朋友,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,渣打國際商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Le Poika,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,開始燒肉吧,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,致強牙醫診所,health,dentist,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,CAMPUS CAFE,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,住商不動產,services,,,,estate_agent,
zhongxiao_fuxing,Zhongxiao Fuxing,Myfone,services,,,,telecommunication,
zhongxiao_fuxing,Zhongxiao Fuxing,真的好海鮮餐廳,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台北富邦商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,摩斯漢堡,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,彰化商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台北富邦商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,君悅排骨,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,信義房屋,services,,,,estate_agent,
zhongxiao_fuxing,Zhongxiao Fuxing,國泰世華商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,蜂蜜咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,日禾牙醫診所,health,dentist,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Kodawari,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Think Cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,高雄五福鮮蝦扁食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,大和家拉麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Coffee In Space,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台鹽生技,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,悅和莊園,services,,massage,,,
zhongxiao_fuxing,Zhongxiao Fuxing,星野銅鑼燒,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,B2 Craft Beer,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Kaption,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,遠傳電信,services,,,,telecommunication,
zhongxiao_fuxing,Zhongxiao Fuxing,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,雲滇雲南過橋米線,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,沐越,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,麗緻巴賽麗,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,鰻將劍持屋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,玉山商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,臺灣中小企業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,永豐商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Indulge,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Bitcoin Cryptocurrency ATM,services,atm,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,悅禾莊園,services,,massage,,,
zhongxiao_fuxing,Zhongxiao Fuxing,M ONE CAFE,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,M ONE SPA,services,,massage,,,
zhongxiao_fuxing,Zhongxiao Fuxing,CHA CHA THÉ,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,橘毛涮涮鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台北商旅,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,EPL Steakhouse & Lounge,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Coffee Lover's Planet,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Hsiang bistro,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Café C'est la vie,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Café C'est la vie,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Backpacker Cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,One Fifteen,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,和茗甘味處,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,阿莫蛋糕,other,,bakery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,溫州大餛飩,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Felix,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,皇家巴黎,services,,massage,,,
zhongxiao_fuxing,Zhongxiao Fuxing,La New,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,New Balance,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,比爾與莉莉,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,壹號會所,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,美蔬菜廚房,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,,apparel/fashion,,jewelry,,,
zhongxiao_fuxing,Zhongxiao Fuxing,富蘭克林證券投資顧問,services,,,,financial,
zhongxiao_fuxing,Zhongxiao Fuxing,胡同燒肉,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,moom bookshop,lifestyle/design,,books,,,
zhongxiao_fuxing,Zhongxiao Fuxing,合味拉麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Herban Kitchen & bar,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,肯狄髮廊,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,東帝士男士理髮名店,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,FOMO,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,MiaCucina,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,香茅廚泰式餐廳,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,樓下咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,佛足讚足體養生館,services,,massage,,,
zhongxiao_fuxing,Zhongxiao Fuxing,路易莎,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,溫州大餛飩,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Mo-Mo Paradise,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,三花生活館,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,京華鑽石,apparel/fashion,,jewelry,,,
zhongxiao_fuxing,Zhongxiao Fuxing,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,銀辰吉時,other,,beverages,,,
zhongxiao_fuxing,Zhongxiao Fuxing,凱樂烘培,other,,bakery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,黑丸嫩仙草,other,,confectionery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,小飯桌,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Lamigo拉麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,百欣,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,名亨,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,出售,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,淘寶衣帽網,other,,motorcycle,,,
zhongxiao_fuxing,Zhongxiao Fuxing,疆毒串烤,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,新可愛學苑,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,梨花,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,葉葉,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,楊記大餛飩,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,洪二爺漢堡,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,COMEBUY,other,,beverages,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台中許家屯扁食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,San San's,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,小倆口麵線王,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,扶望號,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,路易莎,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,,other,,lottery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,cama,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,蜂檸檬,other,,beverages,,,
zhongxiao_fuxing,Zhongxiao Fuxing,社會創新實驗中心,services,,,,startup_incubator,
zhongxiao_fuxing,Zhongxiao Fuxing,EduteHosue,lifestyle/design,,cosmetics,,,
zhongxiao_fuxing,Zhongxiao Fuxing,星巴克,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,平衡點咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Again Cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Recover名品二手,other,,fashion_accessories,,,
zhongxiao_fuxing,Zhongxiao Fuxing,漢堡 三明治 早點,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,禾丰烤炭火燒肉,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,華南商業銀行,services,atm,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Nagi,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Bolo Pan,other,,bakery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Mianto 艾果豐,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,掌門精饟,food,pub,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Zoss Color,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,燒鳥バル鶏匠,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,小滿鍋物,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,燒肉眾精緻炭火燒肉,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,可口豬肝湯麻醬麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,火龍島極品火鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,美越牛肉河粉,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,粵香園,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,新濟州,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,人从众厚切牛排,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,JAPOLI,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,繼光香香雞,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台北牛乳大王,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,橘色涮涮屋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,鼎珍坊美食會館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Saveurs歐洲風味餐坊,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,INDULGE Bistro,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,大安9號日式鍋物,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,祥發港式茶餐廳,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,孔陵一隻雞,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,滇泰食府,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,老友記粥麵飯館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,東京油組總本店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,ABRAZO Bistro,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,衣櫥餐酒,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,亞都迷你火鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,一品活蝦,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,今頂小吃,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,沛沛彤早餐店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,花甜果室,other,,greengrocer,,,
zhongxiao_fuxing,Zhongxiao Fuxing,九尾韓國豆腐煲,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,毒茶,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,J-BAR麻辣鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,土三寒六讚岐烏龍麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Stan & Cat 史丹貓,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,串燒-殿,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,忻殿堂火鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,老炭伙居酒屋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,鮨 岡心,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,圖角獸咖啡,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,花傳日本料理,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Waiting Bistro,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,藝文展演空間｜行者,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,麻舖子,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,小新 和食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,橋下酒場,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,江蘇菜盒店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,名家早餐店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,里仁,convenience,,supermarket,,,
zhongxiao_fuxing,Zhongxiao Fuxing,高家涼麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,四海豆漿大王,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Wotancraft Artisanal leather crafts,lifestyle/design,,gift,,,
zhongxiao_fuxing,Zhongxiao Fuxing,cyclo 洛城牛肉粉,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,M One Cafe,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,天下三絕,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,橘色涮涮屋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,永和豆漿大王,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,九如商號,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,上海小吃館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,朱媽媽精緻美食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,夫妻肺片麻辣火鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,樂軒和牛專門店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,紅豆食府,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,鮨彩壽司,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,饗食天堂,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,紗舞縭 Sogo 敦化,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,N°168 PRIME,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,老西門沙茶火鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Hengstyle (恆隆行),other,,appliance,,,
zhongxiao_fuxing,Zhongxiao Fuxing,桂師父滷味,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,胖子小吃部,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,四海木須麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,西班牙大眾酒場,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,珮斯坦咖啡館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,拉麵JAPAN,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,食舖飯館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,何理互動設計,services,,,,company,
zhongxiao_fuxing,Zhongxiao Fuxing,瑞雨文具印刷,lifestyle/design,,stationery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,美廉社,convenience,,supermarket,,,
zhongxiao_fuxing,Zhongxiao Fuxing,王記牛肉麵大王,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,屏東清蒸肉圓,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,老蔡水煎包,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,烤香素食火烤兩吃,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,同心圓水晶紅豆餅,other,,cake,,,
zhongxiao_fuxing,Zhongxiao Fuxing,晉咖啡,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,すき家 SUKIYA,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,三兩日式燒肉,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,癡壽司,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,天鵝脖子街,other,,deli,,,
zhongxiao_fuxing,Zhongxiao Fuxing,小林麵線,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,彰化肉圓,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,台灣擔仔麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,雅痞Art Reading Cafe,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,HWC黑沃咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,燒喔！抄手麵食館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,鮮雞味,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,晨露花坊,lifestyle/design,,florist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,上班族自助餐,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,住吉日式關東煮,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,早安日和,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,LULUWAY 滷滷味,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,燒肉-殿,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,潮肉壽喜燒,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,加分100%浜中特選昆布鍋物,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,半分屋敷串燒酒場,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,技固帕串燒酒家,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,韓記老虎麵食館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,TAJ泰姬印度餐廳,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,胡記通化街米粉湯,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,天銅火鍋達人,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,茗香園冰室,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Fly's Kitchen,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,精靈餐酒館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,大阪香料咖哩,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,一小步餐酒館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,OvenMaru 烤頂鷄,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,明洞館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,荒酒處居酒屋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,嵐迪義大利麵館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,全國健康素食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,泰酷．泰國料理,food,restaurant,,,,
